time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1564084706.3,0.0105247705,-0.00799462411323,0.962263058814,-1.25361123411,-0.697812654593,-0.956820118529,172.437839872,-130.983921471,15765.7179556,-164.223071669,-91.4134577517,-125.343435527
1564084706.41,0.010595340325,-0.00804965388941,0.962252573245,-1.25802110307,-0.673069557073,-0.962664824234,173.594055885,-131.885529324,15765.54616,-164.800764502,-88.1721119765,-126.109091975
1564084706.53,0.01048795473,-0.00795269631297,0.962829073733,-1.24443273322,-0.672938173885,-0.973268570818,171.834650296,-130.296976392,15774.991544,-163.020688052,-88.1549007789,-127.498182777
1564084706.64,0.0108307608195,-0.00759687980667,0.96215163511,-1.2413635057,-0.696484051153,-0.977468431293,177.451185267,-124.467278752,15763.8923896,-162.618619247,-91.239410701,-128.048364499
1564084706.75,0.0109683878625,-0.007423129326,0.962494088786,-1.20272333834,-0.711568470465,-0.969034565263,179.70606674,-121.620550877,15769.5031507,-157.556757322,-93.2154696309,-126.943528049
1564084706.87,0.0109213537638,-0.0076817929559,0.96285112522,-1.21680214954,-0.703770402044,-0.98129141408,178.935460066,-125.858495789,15775.3528356,-159.40108159,-92.1939226678,-128.549175245
1564084706.98,0.0108546090124,-0.00762162147281,0.962781833011,-1.23634330863,-0.686065117565,-0.969421814657,177.841914059,-124.872646211,15774.217552,-161.960973431,-89.874530401,-126.99425772
1564084707.09,0.0111851637362,-0.00764070932553,0.963110095022,-1.22415935945,-0.658679979854,-0.983166656092,183.257722653,-125.185381589,15779.5957968,-160.364876088,-86.2870773609,-128.794831948
1564084707.21,0.0111408661126,-0.00797527120548,0.96299049177,-1.21701059908,-0.674491371182,-0.958132433231,182.531950388,-130.666843431,15777.6362172,-159.428388479,-88.3583696248,-125.515348753
1564084707.32,0.0110765841888,-0.00764161127243,0.962809606655,-1.22050037886,-0.666584218797,-0.929494762427,181.478755349,-125.200159087,15774.6725954,-159.885549631,-87.3225326624,-121.763813878
1564084707.44,0.0106281054574,-0.00785401264519,0.962695638177,-1.21829766922,-0.688475415238,-0.92204146939,174.130879814,-128.680143179,15772.8053359,-159.596994668,-90.1902793961,-120.78743249
1564084707.55,0.0107127558492,-0.00794751763067,0.962641894672,-1.23845263512,-0.685276728676,-0.932127398787,175.517791833,-130.212128861,15771.9248023,-162.237295201,-89.7712514565,-122.108689241
1564084707.66,0.0110086677643,-0.0082269846176,0.963032978642,-1.25964553955,-0.689268139778,-0.945784887916,180.36601265,-134.790915975,15778.3323221,-165.013565681,-90.2941263109,-123.897820317
1564084707.78,0.0109820197378,-0.00791698146834,0.962799016716,-1.24284129094,-0.677593234197,-0.945099528896,179.929411385,-129.711824377,15774.4990899,-162.812209113,-88.7647136798,-123.808038285
1564084707.89,0.0110801068266,-0.00797977550901,0.962515208794,-1.26588540612,-0.672429330624,-0.949062858449,181.536470246,-130.74064194,15769.8491809,-165.830988202,-88.0882423118,-124.327234457
1564084708.0,0.0112172133314,-0.00781656358311,0.962772476977,-1.29273198001,-0.696789450997,-0.943469549703,183.782823222,-128.066577746,15774.0642628,-169.347889381,-91.2794180806,-123.594511011
1564084708.11,0.0112429529358,-0.0073767040998,0.962686635529,-1.31002366751,-0.685889131852,-0.933092060382,184.204540899,-120.859919971,15772.6578365,-171.613100443,-89.8514762726,-122.23505991
1564084708.22,0.0112417045172,-0.00746911181482,0.962780276664,-1.28589152976,-0.686765867521,-0.967263770374,184.184086809,-122.373927974,15774.1920529,-168.451790399,-89.9663286453,-126.711553919
1564084708.33,0.011167338753,-0.00743020844583,0.962840139623,-1.26569932335,-0.687554929624,-0.968247317001,182.965678129,-121.736535177,15775.1728476,-165.806611359,-90.0696957808,-126.840398527
1564084708.45,0.0110271673777,-0.00751726572625,0.962771945973,-1.2681370246,-0.672234551166,-0.982109608201,180.669110316,-123.162881659,15774.0555628,-166.125950223,-88.0627262027,-128.656358674
1564084708.56,0.0114381225149,-0.00737589071613,0.963345337313,-1.26651416184,-0.669133233454,-0.970921548145,187.402199284,-120.846593493,15783.4500065,-165.913355201,-87.6564535824,-127.190722807
1564084708.67,0.0119788805759,-0.00715099695701,0.963031311394,-1.28184747848,-0.654128307055,-0.9570355002,196.261979356,-117.161934144,15778.3050059,-167.922019681,-85.6908082242,-125.371650526
1564084708.78,0.0119040393933,-0.00763218632381,0.964775055255,-1.31167799781,-0.674975018334,-0.942247980715,195.03578142,-125.045740729,15806.8745053,-171.829817713,-88.4217274018,-123.434485474
1564084708.9,0.0118122682665,-0.00733283487893,0.964611026292,-1.34386897665,-0.641828661539,-0.913672037605,193.532203278,-120.141166656,15804.1870548,-176.046835941,-84.0795546616,-119.691036926
1564084709.02,0.0119982289398,-0.00733197326604,0.964561056475,-1.34917673548,-0.678409154164,-0.939862085753,196.57898295,-120.127049991,15803.3683493,-176.742152347,-88.8715991954,-123.121933234
1564084709.13,0.0119458669834,-0.00767299468943,0.964198700828,-1.33486974895,-0.699881215846,-0.958852976414,195.721084655,-125.714344992,15797.4315144,-174.867937113,-91.6844392759,-125.60973991
1564084709.25,0.01158135841,-0.00756487490799,0.964092307307,-1.33115376642,-0.703938895789,-0.956860808544,189.74897619,-123.942910493,15795.6883629,-174.381143401,-92.2159953483,-125.348765919
1564084709.36,0.0116195116315,-0.00788260616719,0.964020967202,-1.32551930581,-0.699193861171,-0.947434269674,190.374078571,-129.148619443,15794.5195266,-173.643029061,-91.5943958135,-124.113889327
1564084709.47,0.0112632245309,-0.00738731430047,0.965934300169,-1.29525745157,-0.64301493307,-0.976354964844,184.536670714,-121.033757499,15825.867574,-169.678726155,-84.2349562321,-127.902500395
1564084709.59,0.0111867067653,-0.00677065318293,0.967534229527,-1.41305995068,-0.735201989381,-0.948948475993,183.283003642,-110.930381749,15852.0808166,-185.11085354,-96.3114606089,-124.312250355
1564084709.7,0.0111422548388,-0.00672835348963,0.966508345637,-1.56564708539,-0.761681790443,-0.796801719997,182.554703278,-110.237343574,15835.2727349,-205.099768186,-99.780314548,-104.38102532
1564084709.82,0.0102721699799,-0.00622641657817,0.966000089198,-1.41671596463,-0.654215901475,-0.757579563265,168.29923295,-102.013609217,15826.9454614,-185.589791367,-85.7022830932,-99.2429227877
1564084709.93,0.0103679998569,-0.00692213429535,0.966519220903,-1.16817413916,-0.655969883847,-0.789455194724,169.869309655,-113.412248295,15835.4509153,-153.03081223,-85.9320547839,-103.418630509
1564084710.04,0.0107716295587,-0.00637640524082,0.968280384751,-1.16967733593,-0.599533200805,-0.798295934794,176.48237869,-104.471023466,15864.3058238,-153.227731007,-78.5388493055,-104.576767458
1564084710.16,0.0111348962903,-0.00695946784174,0.968205275963,-1.2649233428,-0.616679117366,-0.801672448185,182.434140821,-114.023921119,15863.0752414,-165.704957907,-80.784964375,-105.019090712
1564084710.27,0.0121942582238,-0.00848520074506,0.964890607742,-1.48575925279,-0.6489043354,-0.815398333137,199.790726739,-139.021529007,15808.7677172,-194.634462116,-85.0064679375,-106.817181641
1564084710.38,0.0121711214639,-0.0100292587956,0.964470882905,-1.72954973973,-0.5397390927,-0.861339415854,199.411654065,-164.319376106,15801.8909455,-226.571015904,-70.7058211437,-112.835463477
1564084710.5,0.013273345255,-0.010247036041,0.96045543524,-1.65735812453,-0.642253733048,-0.875968833047,217.470488658,-167.887438496,15736.101851,-217.113914314,-84.1352390293,-114.751917129
1564084710.61,0.0136061669795,-0.0092711605619,0.959893290153,-1.66414139605,-0.487952023866,-0.866997903941,222.923439792,-151.898694646,15726.8916659,-218.002522883,-63.9217151264,-113.576725416
1564084710.72,0.0140521909066,-0.0103459976307,0.96031509395,-1.65574252362,-0.586485065754,-0.864267579196,230.231095813,-169.508825182,15733.8024993,-216.902270594,-76.8295436138,-113.219052875
1564084710.84,0.0139165030659,-0.0113621791176,0.960597061118,-1.6313896453,-0.565241139331,-0.883184332727,228.007986232,-186.157942663,15738.4222494,-213.712043535,-74.0465892524,-115.697147587
1564084710.95,0.0136234855718,-0.0132533049559,0.960240480006,-1.58580793268,-0.692686491047,-0.875781929988,223.207187609,-217.142148397,15732.5800244,-207.740839181,-90.7419303272,-114.727432828
1564084711.06,0.0131644573271,-0.0144182088353,0.960139283568,-1.64478439132,-0.631814788507,-0.865302973631,215.686468848,-236.227933557,15730.922022,-215.466755263,-82.7677372944,-113.354689546
1564084711.18,0.0135814100319,-0.0149783410768,0.960219105211,-1.58030595219,-0.668633309656,-0.881826111382,222.517821963,-245.405140202,15732.2298198,-207.020079737,-87.590963565,-115.519220591
1564084711.29,0.0137857690287,-0.0157998429066,0.960998952502,-1.46655016613,-0.623907383271,-0.905093881923,225.866039767,-258.864626181,15745.0068378,-192.118071763,-81.7318672085,-118.567298532
1564084711.41,0.0132616843134,-0.0164171242409,0.96116370569,-1.39623102738,-0.647776186929,-0.874889837242,217.27943579,-268.978163563,15747.706154,-182.906264587,-84.8586804876,-114.610568679
1564084711.52,0.013302703382,-0.0171924040043,0.961727022621,-1.32149342083,-0.665441316327,-0.890454288633,217.951492211,-281.680347207,15756.9355386,-173.115638128,-87.1728124389,-116.649511811
1564084711.63,0.0136081752313,-0.0170600776664,0.961818968796,-1.37789369706,-0.672942986221,-0.866294355953,222.95634299,-279.512312486,15758.4419848,-180.504074315,-88.155531195,-113.48456063
1564084711.75,0.0134192327082,-0.0173560230248,0.961852892229,-1.25384478537,-0.656793725767,-0.896458813487,219.860708691,-284.361081238,15758.9977863,-164.253666884,-86.0399780755,-117.436104567
1564084711.86,0.0136153953749,-0.0177688582223,0.962420532694,-1.21853664271,-0.650656337923,-0.896125909238,223.074637822,-291.124973114,15768.2980077,-159.628300195,-85.2359802679,-117.39249411
1564084711.97,0.0137431136499,-0.0183601364626,0.962662854424,-1.13256084104,-0.649712841535,-0.889719425184,225.16717404,-300.812475802,15772.2682069,-148.365470176,-85.1123822411,-116.553244699
1564084712.09,0.0135406772849,-0.0184284196913,0.962026451794,-1.15212918441,-0.628253007764,-0.890823818544,221.850456636,-301.931228222,15761.8413862,-150.928923158,-82.301144017,-116.697920229
1564084712.2,0.0134317267439,-0.0183189761597,0.962430251927,-1.10638191483,-0.628023126835,-0.917008612262,220.065410972,-300.1381054,15768.4572476,-144.936030842,-82.2710296153,-120.128128206
1564084712.32,0.013382499382,-0.0186111019812,0.962500703297,-1.11559105159,-0.62705287522,-0.913857369356,219.258869875,-304.92429486,15769.6115228,-146.142427758,-82.1439266538,-119.715315386
1564084712.43,0.0150471791313,-0.0187763589706,0.962881492342,-1.01166553422,-0.655950641133,-0.932395296543,246.532982887,-307.631865374,15775.8503705,-132.528184982,-85.9295339884,-122.143783847
1564084712.54,0.0148364065307,-0.0189495043235,0.963199788421,-1.02576615637,-0.685012065569,-0.917018362308,243.079684599,-310.468678837,15781.0653335,-134.375366484,-89.7365805896,-120.129405462
1564084712.66,0.0147443674401,-0.0193250617037,0.963852465829,-1.02624297585,-0.681396355196,-0.939820342871,241.571716139,-316.621810953,15791.7588001,-134.437829836,-89.2629225306,-123.116464916
1564084712.77,0.0144173916336,-0.0192236102208,0.963683039558,-1.05262631185,-0.665928475401,-0.956525331485,236.214544525,-314.959629858,15788.9829201,-137.894046852,-87.2366302776,-125.304818425
1564084712.88,0.0144649102827,-0.0194741007612,0.96377469654,-1.09316520738,-0.716129520991,-0.956292645665,236.993090072,-319.063666872,15790.4846281,-143.204642167,-93.8129672498,-125.274336582
1564084713.0,0.014117052067,-0.0196507141226,0.963783945636,-1.11667311412,-0.710165423854,-0.966006892549,231.293781065,-321.957300185,15790.6361653,-146.28417795,-93.0316705248,-126.546902924
1564084713.11,0.0142678468603,-0.0194922833353,0.963352816697,-1.14164702409,-0.708614530323,-0.957192462836,233.764402959,-319.361570166,15783.5725488,-149.555760155,-92.8285034723,-125.392212631
1564084713.23,0.0128654762367,-0.0194961800018,0.963355425653,-1.17328384839,-0.713325596375,-0.96834344556,210.787962663,-319.42541315,15783.6152939,-153.70018414,-93.4456531251,-126.852991368
1564084713.34,0.0131170145506,-0.0195485151266,0.963577500275,-1.17351271546,-0.709931968035,-0.946318261309,214.909166397,-320.282871835,15787.2537645,-153.730165726,-93.0010878126,-123.967692232
1564084713.45,0.013245742783,-0.0197665151765,0.963215843997,-1.20272632941,-0.706877702529,-0.947106282506,217.018249757,-323.854584651,15781.3283881,-157.557149153,-92.6009790313,-124.070923008
1564084713.57,0.0129465591297,-0.0197429886588,0.962280001785,-1.21604148273,-0.690388405559,-0.946288784027,212.116424781,-323.469126186,15765.9955492,-159.301434238,-90.4408811282,-123.963830708
1564084713.68,0.0127749500917,-0.0199415413554,0.962585204732,-1.19825412835,-0.671731244392,-0.937919447609,209.304782303,-326.722213567,15770.9959943,-156.971290814,-87.9967930154,-122.867447637
1564084713.79,0.0127425722701,-0.0199737544074,0.962640160821,-1.21430657811,-0.680130639037,-0.916646586817,208.774304073,-327.249992211,15771.8963949,-159.074161733,-89.0971137138,-120.080702873
1564084713.91,0.0125425337931,-0.0197830195917,0.962494308801,-1.22799042412,-0.66936948353,-0.942539180044,205.496873665,-324.12499299,15769.5067554,-160.866745559,-87.6874023425,-123.472632586
1564084714.02,0.0126066397888,-0.0201484676325,0.962387456046,-1.24793947331,-0.668844748918,-0.939124956696,206.547186299,-330.112493691,15767.7560799,-163.480071003,-87.6186621082,-123.025369327
1564084714.14,0.0115657023724,-0.0199890896192,0.962437772942,-1.25138980079,-0.685929739675,-0.921548338889,189.492467669,-327.501244322,15768.5804719,-163.932063903,-89.8567958974,-120.722832394
1564084714.25,0.0116542493226,-0.0203339306573,0.962336573772,-1.27128898865,-0.672298597768,-0.911836253092,190.943220902,-333.151119889,15766.9224247,-166.538857513,-88.0711163077,-119.450549155
1564084714.36,0.0118071837654,-0.0202780766541,0.962123424208,-1.28843489894,-0.669954234175,-0.90004194076,193.448898812,-332.236007901,15763.4301822,-168.784971762,-87.7640046769,-117.90549424
1564084714.48,0.0118227544513,-0.0200813236762,0.962248972412,-1.27485858462,-0.655630566482,-0.87874003676,193.704008931,-329.01240711,15765.487164,-167.006474585,-85.8876042092,-115.114944816
1564084714.59,0.0120076665062,-0.0202216288086,0.962142239233,-1.25500631395,-0.674036975483,-0.884759162855,196.733608038,-331.311166399,15763.7384476,-164.405827127,-88.2988437883,-115.903450334
1564084714.7,0.0122229154806,-0.0205188018652,0.962290319997,-1.26309346881,-0.657778316103,-0.900863399241,200.260247234,-336.180049759,15766.1646028,-165.465244414,-86.1689594095,-118.013105301
1564084714.82,0.0121724989325,-0.0204200466787,0.964181405185,-1.25815816773,-0.653832545561,-0.894746524966,199.434222511,-334.562044784,15797.1481426,-164.818719973,-85.6520634685,-117.211794771
1564084714.93,0.0123224365393,-0.0207706201358,0.963808186542,-1.24226601508,-0.61898364215,-0.890768055676,201.890800259,-340.305840305,15791.0333283,-162.736847975,-81.0868571217,-116.690615293
1564084715.05,0.0127015210103,-0.0211593784347,0.963814086637,-1.25239055861,-0.64334481992,-0.88947750965,208.101720234,-346.675256275,15791.1299955,-164.063163178,-84.2781714095,-116.521553764
1564084715.16,0.0127741423468,-0.0207768390288,0.964087951411,-1.23860188443,-0.656872933348,-0.9142702167,209.29154821,-340.407730647,15795.6169959,-162.25684686,-86.0503542685,-119.769398388
1564084715.27,0.0126686031121,-0.0208720066884,0.96377290627,-1.2605432227,-0.63164365528,-0.9060493019,207.562393389,-341.966957582,15790.4552963,-165.131162174,-82.7453188417,-118.692458549
1564084715.39,0.0123538912384,-0.020908829457,0.963611435956,-1.25662630501,-0.637181579828,-0.925368035833,202.40615405,-342.570261824,15787.8097667,-164.618045957,-83.4707869575,-121.223212694
1564084715.5,0.0121438927396,-0.0209175558863,0.963978807985,-1.2492842852,-0.643692429479,-0.923670926906,198.965538645,-342.713235642,15793.82879,-163.656241361,-84.3237082618,-121.000891425
1564084715.61,0.0121257925281,-0.0208521674852,0.963845575624,-1.26252379561,-0.651842270501,-0.9175633762,198.668984781,-341.641912078,15791.645911,-165.390617225,-85.3913374356,-120.200802282
1564084715.73,0.0121827445253,-0.0206712476117,0.963774494624,-1.26756912597,-0.65917712742,-0.934967343923,199.602086303,-338.67772087,15790.4813199,-166.051555502,-86.352203692,-122.480722054
1564084715.84,0.0140650560103,-0.020532833788,0.964296459224,-1.29501068666,-0.647457887961,-0.931546945409,230.441877672,-336.409948783,15799.0331879,-169.646399952,-84.8169833228,-122.032649849
1564084715.95,0.0139280816592,-0.0187236910342,0.963887321114,-1.28764702257,-0.655994541913,-0.937628892089,228.197689905,-306.768953905,15792.3298691,-168.681759957,-85.9352849905,-122.829384864
